,schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium
2803,2011,ATL,35,31,PHI,PHI,-2.5,49.5,Georgia Dome
2804,2011,BUF,38,35,LVR,BUF,-4.0,41.0,New Era Field
2805,2011,CAR,23,30,GB,GB,-11.0,45.0,Bank of America Stadium
2806,2011,DEN,24,22,CIN,DEN,-3.0,41.0,Sports Authority Field at Mile High
2807,2011,DET,48,3,KC,DET,-9.0,45.0,Ford Field
2808,2011,IND,19,27,CLE,CLE,-1.5,39.0,Lucas Oil Stadium
2809,2011,MIA,13,23,HOU,HOU,-3.0,47.5,Hard Rock Stadium
2810,2011,MIN,20,24,TB,MIN,-1.0,41.0,Mall of America Field
2811,2011,NE,35,21,LAC,NE,-7.0,53.5,Gillette Stadium
2812,2011,NO,30,13,CHI,NO,-5.0,46.5,Mercedes-Benz Superdome
2813,2011,NYJ,32,3,JAX,NYJ,-9.0,38.5,MetLife Stadium
2814,2011,PIT,24,0,SEA,PIT,-14.0,40.0,Heinz Field
2815,2011,SF,24,27,DAL,DAL,-3.0,41.5,Candlestick Park
2816,2011,TEN,26,13,BAL,BAL,-6.0,39.0,Nissan Stadium
2817,2011,WAS,22,21,ARI,WAS,-4.5,45.0,FedEx Field
2818,2011,NYG,28,16,LAR,NYG,-7.0,44.0,MetLife Stadium
2819,2011,BUF,34,31,NE,NE,-7.5,54.5,New Era Field
2820,2011,CAR,16,10,JAX,CAR,-3.5,43.5,Bank of America Stadium
2821,2011,CHI,17,27,GB,GB,-5.0,45.5,Soldier Field
2822,2011,CIN,8,13,SF,CIN,-1.0,38.5,Paul Brown Stadium
2823,2011,CLE,17,16,MIA,MIA,-2.0,42.5,FirstEnergy Stadium
2824,2011,IND,20,23,PIT,PIT,-11.0,39.5,Lucas Oil Stadium
2825,2011,MIN,23,26,DET,DET,-3.0,45.0,Mall of America Field
2826,2011,NO,40,33,HOU,NO,-4.0,51.0,Mercedes-Benz Superdome
2827,2011,LVR,34,24,NYJ,NYJ,-3.0,41.0,Oakland Coliseum
2828,2011,PHI,16,29,NYG,PHI,-8.0,46.5,Lincoln Financial Field
2829,2011,LAC,20,17,KC,LAC,-14.5,44.5,Qualcomm Stadium
2830,2011,SEA,13,10,ARI,ARI,-3.0,43.0,CenturyLink Field
2831,2011,LAR,7,37,BAL,BAL,-6.0,42.0,Edward Jones Dome
2832,2011,TB,16,13,ATL,TB,-1.0,45.0,Raymond James Stadium
2833,2011,TEN,17,14,DEN,TEN,-7.0,44.0,Nissan Stadium
2834,2011,DAL,18,16,WAS,DAL,-3.5,45.0,AT&T Stadium
2835,2011,ARI,27,31,NYG,NYG,-1.5,45.0,University of Phoenix Stadium
2836,2011,BAL,34,17,NYJ,BAL,-5.0,43.5,M&T Bank Stadium
2837,2011,CHI,34,29,CAR,CHI,-7.0,42.0,Soldier Field
2838,2011,CIN,23,20,BUF,BUF,-3.0,43.0,Paul Brown Stadium
2839,2011,CLE,13,31,TEN,CLE,-1.5,37.5,FirstEnergy Stadium
2840,2011,DAL,30,34,DET,DAL,-2.5,46.5,AT&T Stadium
2841,2011,GB,49,23,DEN,GB,-12.0,46.5,Lambeau Field
2842,2011,HOU,17,10,PIT,HOU,-4.0,46.5,NRG Stadium
2843,2011,JAX,10,23,NO,NO,-9.0,45.0,TIAA Bank Field
2844,2011,KC,22,17,MIN,MIN,-3.0,40.0,Arrowhead Stadium
2845,2011,LVR,19,31,NE,NE,-6.5,55.5,Oakland Coliseum
2846,2011,PHI,23,24,SF,PHI,-10.0,43.5,Lincoln Financial Field
2847,2011,LAC,26,16,MIA,LAC,-7.0,45.0,Qualcomm Stadium
2848,2011,SEA,28,30,ATL,ATL,-6.0,39.0,CenturyLink Field
2849,2011,LAR,10,17,WAS,WAS,-3.0,44.0,Edward Jones Dome
2850,2011,TB,24,17,IND,TB,-10.0,40.5,Raymond James Stadium
2851,2011,ATL,14,25,GB,GB,-6.5,53.0,Georgia Dome
2852,2011,BUF,31,24,PHI,PHI,-3.0,53.0,New Era Field
2853,2011,CAR,27,30,NO,NO,-6.5,51.5,Bank of America Stadium
2854,2011,DEN,24,29,LAC,LAC,-3.5,46.5,Sports Authority Field at Mile High
2855,2011,HOU,20,25,LVR,HOU,-4.5,48.5,NRG Stadium
2856,2011,IND,24,28,KC,IND,-1.5,38.0,Lucas Oil Stadium
2857,2011,JAX,20,30,CIN,CIN,-2.5,37.0,TIAA Bank Field
2858,2011,MIN,34,10,ARI,MIN,-3.5,45.0,Mall of America Field
2859,2011,NE,30,21,NYJ,NE,-7.5,50.0,Gillette Stadium
2860,2011,NYG,25,36,SEA,NYG,-10.0,43.5,MetLife Stadium
2861,2011,PIT,38,17,TEN,PIT,-3.0,40.0,Heinz Field
2862,2011,SF,48,3,TB,SF,-3.0,41.5,Candlestick Park
2863,2011,DET,24,13,CHI,DET,-7.0,47.0,Ford Field
2864,2011,ATL,31,17,CAR,ATL,-3.5,49.5,Georgia Dome
2865,2011,BAL,29,14,HOU,BAL,-7.0,43.5,M&T Bank Stadium
2866,2011,CHI,39,10,MIN,CHI,-2.5,42.0,Soldier Field
2867,2011,CIN,27,17,IND,CIN,-4.5,40.5,Paul Brown Stadium
2868,2011,DET,19,25,SF,DET,-5.0,45.0,Ford Field
2869,2011,GB,24,3,LAR,GB,-14.0,47.5,Lambeau Field
2870,2011,NE,20,16,DAL,NE,-7.0,54.5,Gillette Stadium
2871,2011,NYG,27,24,BUF,NYG,-3.0,49.0,MetLife Stadium
2872,2011,LVR,24,17,CLE,LVR,-6.5,45.0,Oakland Coliseum
2873,2011,PIT,17,13,JAX,PIT,-12.5,40.0,Heinz Field
2874,2011,TB,26,20,NO,NO,-6.5,49.5,Raymond James Stadium
2875,2011,WAS,13,20,PHI,PHI,-3.0,46.5,FedEx Field
2876,2011,NYJ,24,6,MIA,NYJ,-7.5,41.5,MetLife Stadium
2877,2011,ARI,20,32,PIT,PIT,-4.5,46.5,University of Phoenix Stadium
2878,2011,CAR,33,20,WAS,CAR,-2.5,44.5,Bank of America Stadium
2879,2011,CLE,6,3,SEA,CLE,-3.0,41.0,FirstEnergy Stadium
2880,2011,DAL,34,7,LAR,DAL,-14.0,43.0,AT&T Stadium
2881,2011,DET,16,23,ATL,DET,-4.5,47.0,Ford Field
2882,2011,MIA,15,18,DEN,DEN,-1.0,41.5,Hard Rock Stadium
2883,2011,MIN,27,33,GB,GB,-11.0,47.0,Mall of America Field
2884,2011,NO,62,7,IND,NO,-14.0,49.0,Mercedes-Benz Superdome
2885,2011,NYJ,27,21,LAC,LAC,-1.0,43.5,MetLife Stadium
2886,2011,LVR,0,28,KC,LVR,-3.5,41.5,Oakland Coliseum
2887,2011,TEN,7,41,HOU,TEN,-2.5,44.0,Nissan Stadium
2888,2011,JAX,12,7,BAL,BAL,-10.5,39.0,TIAA Bank Field
2889,2011,BAL,30,27,ARI,BAL,-11.5,43.0,M&T Bank Stadium
2890,2011,CAR,21,24,MIN,CAR,-3.0,47.0,Bank of America Stadium
2891,2011,DEN,10,45,DET,DET,-3.5,43.5,Sports Authority Field at Mile High
2892,2011,HOU,24,14,JAX,HOU,-10.0,41.0,NRG Stadium
2893,2011,NYG,20,17,MIA,NYG,-10.0,43.5,MetLife Stadium
2894,2011,PHI,34,7,DAL,PHI,-3.0,49.5,Lincoln Financial Field
2895,2011,PIT,25,17,NE,NE,-3.0,52.0,Heinz Field
2896,2011,SF,20,10,CLE,SF,-9.5,38.5,Candlestick Park
2897,2011,SEA,12,34,CIN,CIN,-1.5,37.5,CenturyLink Field
2898,2011,LAR,31,21,NO,NO,-14.0,48.5,Edward Jones Dome
2899,2011,TEN,27,10,IND,TEN,-7.5,43.5,Nissan Stadium
2900,2011,KC,23,20,LAC,LAC,-3.0,44.5,Arrowhead Stadium
2901,2011,ARI,19,13,LAR,ARI,-3.0,41.5,University of Phoenix Stadium
2902,2011,BUF,11,27,NYJ,BUF,-2.5,45.0,New Era Field
2903,2011,DAL,23,13,SEA,DAL,-11.0,45.0,AT&T Stadium
2904,2011,HOU,30,12,CLE,HOU,-10.5,41.0,NRG Stadium
2905,2011,IND,7,31,ATL,ATL,-7.0,45.5,Lucas Oil Stadium
2906,2011,KC,3,31,MIA,KC,-4.0,40.5,Arrowhead Stadium
2907,2011,NE,20,24,NYG,NE,-9.0,51.0,Gillette Stadium
2908,2011,NO,27,16,TB,NO,-9.0,50.5,Mercedes-Benz Superdome
2909,2011,LVR,24,38,DEN,LVR,-7.5,42.5,Oakland Coliseum
2910,2011,PIT,20,23,BAL,PIT,-3.5,42.0,Heinz Field
2911,2011,LAC,38,45,GB,GB,-6.0,51.0,Qualcomm Stadium
2912,2011,TEN,17,24,CIN,TEN,-3.0,41.5,Nissan Stadium
2913,2011,WAS,11,19,SF,SF,-4.5,37.5,FedEx Field
2914,2011,PHI,24,30,CHI,PHI,-8.0,47.5,Lincoln Financial Field
2915,2011,LAC,17,24,LVR,LAC,-7.0,48.0,Qualcomm Stadium
2916,2011,ATL,23,26,NO,ATL,-1.0,50.0,Georgia Dome
2917,2011,CAR,3,30,TEN,CAR,-3.5,47.5,Bank of America Stadium
2918,2011,CHI,37,13,DET,CHI,-3.0,42.5,Soldier Field
2919,2011,CIN,17,24,PIT,PIT,-4.0,40.5,Paul Brown Stadium
2920,2011,CLE,12,13,LAR,CLE,-3.0,36.5,FirstEnergy Stadium
2921,2011,DAL,44,7,BUF,DAL,-4.5,49.0,AT&T Stadium
2922,2011,IND,3,17,JAX,JAX,-3.0,37.5,Lucas Oil Stadium
2923,2011,KC,10,17,DEN,KC,-3.5,42.5,Arrowhead Stadium
2924,2011,MIA,20,9,WAS,MIA,-4.0,38.0,Hard Rock Stadium
2925,2011,NYJ,16,37,NE,NYJ,-2.5,47.0,MetLife Stadium
2926,2011,PHI,17,21,ARI,PHI,-13.0,47.5,Lincoln Financial Field
2927,2011,SF,27,20,NYG,SF,-4.0,42.5,Candlestick Park
2928,2011,SEA,22,17,BAL,BAL,-7.0,39.0,CenturyLink Field
2929,2011,TB,9,37,HOU,HOU,-4.0,45.5,Raymond James Stadium
2930,2011,GB,45,7,MIN,GB,-13.0,50.0,Lambeau Field
2931,2011,DEN,17,13,NYJ,NYJ,-6.5,38.5,Sports Authority Field at Mile High
2932,2011,ATL,23,17,TEN,ATL,-6.5,44.0,Georgia Dome
2933,2011,BAL,31,24,CIN,BAL,-7.0,40.5,M&T Bank Stadium
